id,question_number,topic,question_text,exam_year,exam_month,exam_number
2594,"39","Teoría de la navegación","En un determinado lugar, actualizando la declinación magnética que viene en la carta, nos da 11°NW y el desvío al rumbo que navegamos, obtenido de la tablilla de desvíos, es de 4º(+), ¿cuál será la corrección total?","2025","06","01"
2595,"40","Teoría de la navegación","Al ángulo formado entre el Norte magnético y el Norte verdadero, se le denomina:","2025","06","01"
2596,"41","Teoría de la navegación","En general y para un punto dado en una latitud media, ¿cuáles de los siguientes efectos combinados generarán, de forma más acusada, que una marea alta determinada esté por debajo del valor predicho?","2025","06","01"
2597,"42","Carta de navegación","A Hrb= 09:00 nos encontramos situados al Sur verdadero de Isla Tarifa, cuando con nuestra aguja obtenemos demora de Punta Alcázar = 109°. El desvío es 3° (+). En ese momento damos rumbo para pasar a 2 millas al Norte verdadero de Punta Cires. El desvío de la aguja para este rumbo es 2°(+). Mantenemos rumbo y velocidad hasta que obtenemos demora de aguja a Punta Carnero= 270° y demora de aguja a Punta Europa= 295°. En dicho instante damos rumbo al extremo Sur del espigón del Puerto de Sotogrande [Fl(3)G.11s4M], en las inmediaciones del Río Guadiaro. Se pide calcular nuestra posición a Hrb= 13:00, sabiendo que nuestra velocidad de máquinas para todo el ejercicio es de 6 nudos y la declinación magnética en la zona para ese día es de 2°(W).","2025","06","01"
2598,"43","Carta de navegación","Encontrándonos con nuestra embarcación en la oposición Isla Tarifa – Punta Alcázar, tomamos simultáneamente demora de aguja a Isla Tarifa= 344º y demora de aguja a Punta Cires= 117, 5º. Se pide calcular la situación verdadera.","2025","06","01"
2599,"44","Carta de navegación","A Hrb= 11:30, navegando con rumbo de aguja= 220º y un desvío= 3° (-), se toma simultáneamente demora de aguja al Faro Punta Europa= 280° y demora de aguja al Faro Punta Almina= 201º. Una vez situados se da rumbo al Faro de Isla de Tarifa con un desvío de aguja de 4º (-) y una velocidad de máquinas de 7,5 nudos. Calcular el rumbo de aguja al Faro de Isla de Tarifa y la Hrb cuando nos encontremos al Norte verdadero del Faro de Punta Cires. En el momento de la navegación la declinación magnética en toda la zona es de 5°(E).","2025","06","01"
2600,"45","Carta de navegación","Hallar la sonda en el momento de la segunda bajamar, el día 23 de enero de 2025 en Algeciras, con una presión atmosférica de 996 mb y una sonda en la carta de 8 metros.","2025","06","01"
2601,"1","Nomenclatura náutica","El arganeo es:","2025","06","02"
2602,"2","Nomenclatura náutica","Se define como “escorar” al movimiento de la embarcación que consiste en:","2025","06","02"
2603,"3","Nomenclatura náutica","¿Cuál de las siguientes definiciones es CORRECTA?","2025","06","02"
2604,"4","Nomenclatura náutica","La mecha es:","2025","06","02"
2605,"5","Elementos de amarre y fondeo","En relación con el fondeo, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","06","02"
2606,"6","Elementos de amarre y fondeo","Una gaza es:","2025","06","02"
2607,"7","Seguridad","¿Cuál de los siguientes supuestos afecta negativamente a la estabilidad transversal?","2025","06","02"
2608,"8","Seguridad","En relación con las balsas salvavidas, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","06","02"
2609,"9","Seguridad","¿Cómo se debe actuar ante movimientos de cabezada excesivos cuando llevamos la mar por la proa?","2025","06","02"
2610,"10","Seguridad","En caso de hombre al agua, para iniciar una maniobra de Boutakow ¿qué acción deberá realizar?","2025","06","02"
2611,"11","Legislación","¿A qué velocidad mínima debe navegar su embarcación para tener permitida la descarga de aguas sucias siempre que cumpla el resto de las prescripciones para ello?","2025","06","02"
2612,"12","Legislación","Las Zonas Especialmente Protegidas de Importancia para el Mediterráneo (ZEPIM) son:","2025","06","02"
2613,"13","Balizamiento","Navegando de noche cerca de la Isla de Sálvora, vemos por proa una luz verde en grupos de 2 destellos, lo que significa que debemos estar viendo una Marca:","2025","06","02"
2614,"14","Balizamiento","En relación con las Marcas de Peligro Aislado, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","02"
2615,"15","Balizamiento","En relación con las Marcas Especiales, señale la opción CORRECTA.","2025","06","02"
2616,"16","Balizamiento","La marca de tope de una Marca Cardinal Este tiene conos superpuestos:","2025","06","02"
2617,"17","Balizamiento","Las Marcas de Aguas Navegables pueden:","2025","06","02"
2618,"18","Reglamento (RIPA)","Conforme a la Regla 3 del RIPA, “Definiciones generales”, la palabra “buque” designa:","2025","06","02"
2619,"19","Reglamento (RIPA)","En relación con la Regla 23 del RIPA, “Buques de propulsión mecánica en navegación”, ¿qué luces está obligada a llevar una embarcación a motor de 15 metros de eslora en navegación nocturna?","2025","06","02"
2620,"20","Reglamento (RIPA)","De acuerdo con la Regla 6 del RIPA, ¿cuál de los siguientes factores NO se contempla explícitamente en el reglamento a la hora de determinar la velocidad de seguridad?","2025","06","02"
2621,"21","Reglamento (RIPA)","Si una embarcación de prácticos de 21 metros de eslora se va a desplazar, navegando por sus propios medios, a otro puerto para realizar labores de mantenimiento en la propia embarcación, siendo parte de la navegación en horario nocturno y sin realizarse durante el trayecto ningún servicio de practicaje, según la Regla 29 del RIPA, la embarcación exhibirá:","2025","06","02"
2622,"22","Reglamento (RIPA)","En relación con las Reglas 12 y 17 de la sección II del RIPA, “Conducta de los buques que se encuentren a la vista uno del otro”, ¿qué debe hacer, en principio, un buque de vela que recibe el viento por estribor cuando se aproxima, con riesgo de abordaje, a otro buque de vela que recibe el viento por babor?","2025","06","02"
2623,"23","Reglamento (RIPA)","De acuerdo con la Regla 9 del RIPA, “Canales angostos”, si nos aproximamos a un recodo, en donde la visión esté obstaculizada y no nos permita ver a otros buques, deberemos:","2025","06","02"
2624,"24","Reglamento (RIPA)","Conforme a la Regla 18 del RIPA, “Obligaciones entre categorías de buques”, si nos encontramos navegando en alta mar en un buque de vela, nos mantendremos apartados de la derrota de:","2025","06","02"
2625,"25","Reglamento (RIPA)","Según lo indicado en la Regla 34 del RIPA “Señales y maniobra de emergencia”, si navegando de noche, en una embarcación a motor, a la vista de otro buque al que queremos indicarle nuestra intención de maniobrar cayendo a estribor, lo debemos hacer mediante:","2025","06","02"
2626,"26","Reglamento (RIPA)","Según lo indicado en la Regla 37 del RIPA “Señales de peligro”, ¿cuál de las siguientes señales utilizará un buque que esté en peligro y requiera ayuda?","2025","06","02"
2627,"27","Reglamento (RIPA)","En relación con la Regla 26 de la parte C del RIPA sobre “Luces y Marcas”, si durante la navegación diurna divisamos una embarcación que exhibe, en el lugar más visible, dos marcas: la primera marca consistente en dos conos unidos por sus vértices en línea vertical, uno sobre el otro; y la segunda, un cono con el vértice hacia arriba, ¿de qué tipo de embarcación se trata?","2025","06","02"
2628,"28","Maniobra y navegación","Estamos atracados babor al muelle, con un viento que viene de tierra y nos entra por la amura de babor. En general, ¿cómo procedemos para desatracar y salir?","2025","06","02"
2629,"29","Maniobra y navegación","¿Cuáles son las tres fases de la curva de evolución en marcha avante?","2025","06","02"
2630,"30","Emergencias en la mar","Si se detecta a bordo un incendio originado en el tanque de combustible de la embarcación, ¿cuál de las siguientes afirmaciones a la hora de proceder a su extinción es INCORRECTA?","2025","06","02"
2631,"31","Emergencias en la mar","En relación con los accidentes personales a bordo, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","02"
2632,"32","Emergencias en la mar","En caso de abordaje, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","06","02"
2633,"33","Meteorología","¿Cuáles son los puntos de referencia de la escala centígrada?","2025","06","02"
2634,"34","Meteorología","¿Es posible obtener la previsión meteorológica por VHF?","2025","06","02"
2635,"35","Meteorología","El terral es un viento o brisa:","2025","06","02"
2636,"36","Meteorología","El Fetch:","2025","06","02"
2637,"37","Teoría de la navegación","La marcación se cuenta:","2025","06","02"
2638,"38","Teoría de la navegación","¿Cuál es la definición correcta de paralelo?","2025","06","02"
2639,"39","Teoría de la navegación","Al ángulo formado entre el Norte magnético y el Norte verdadero, se le denomina:","2025","06","02"
2640,"40","Teoría de la navegación","En un determinado lugar, actualizando la declinación magnética que viene en la carta, nos da 11°NW y el desvío al rumbo que navegamos, obtenido de la tablilla de desvíos, es de 4º(+), ¿cuál será la corrección total?","2025","06","02"
2641,"41","Teoría de la navegación","En general y para un punto dado en una latitud media, ¿cuáles de los siguientes efectos combinados generarán, de forma más acusada, que una marea alta determinada esté por debajo del valor predicho?","2025","06","02"
2642,"42","Carta de navegación","Encontrándonos con nuestra embarcación en la oposición Isla Tarifa – Punta Alcázar, tomamos simultáneamente demora de aguja a Isla Tarifa= 344º y demora de aguja a Punta Cires= 117, 5º. Se pide calcular la situación verdadera.","2025","06","02"
2643,"43","Carta de navegación","A Hrb= 11:30, navegando con rumbo de aguja= 220º y un desvío= 3° (-), se toma simultáneamente demora de aguja al Faro Punta Europa= 280° y demora de aguja al Faro Punta Almina= 201º. Una vez situados se da rumbo al Faro de Isla de Tarifa con un desvío de aguja de 4º (-) y una velocidad de máquinas de 7,5 nudos. Calcular el rumbo de aguja al Faro de Isla de Tarifa y la Hrb cuando nos encontremos al Norte verdadero del Faro de Punta Cires. En el momento de la navegación la declinación magnética en toda la zona es de 5°(E).","2025","06","02"
2644,"44","Carta de navegación","A Hrb= 09:00 nos encontramos situados al Sur verdadero de Isla Tarifa, cuando con nuestra aguja obtenemos demora de Punta Alcázar = 109°. El desvío es 3° (+). En ese momento damos rumbo para pasar a 2 millas al Norte verdadero de Punta Cires. El desvío de la aguja para este rumbo es 2°(+). Mantenemos rumbo y velocidad hasta que obtenemos demora de aguja a Punta Carnero= 270° y demora de aguja a Punta Europa= 295°. En dicho instante damos rumbo al extremo Sur del espigón del Puerto de Sotogrande [Fl(3)G.11s4M], en las inmediaciones del Río Guadiaro. Se pide calcular nuestra posición a Hrb= 13:00, sabiendo que nuestra velocidad de máquinas para todo el ejercicio es de 6 nudos y la declinación magnética en la zona para ese día es de 2°(W).","2025","06","02"
2645,"45","Carta de navegación","Hallar la sonda en el momento de la segunda bajamar, el día 23 de enero de 2025 en Algeciras, con una presión atmosférica de 996 mb y una sonda en la carta de 8 metros.","2025","06","02"
2646,"1","Nomenclatura náutica","Se denomina asiento a la diferencia entre:","2025","11","01"
2647,"2","Nomenclatura náutica","En lo que respecta a los términos relacionados con el ancla y la maniobra de fondeo, indique cuál de las siguientes afirmaciones es CORRECTA.","2025","11","01"
2648,"3","Nomenclatura náutica","Se denomina mecha a:","2025","11","01"
2649,"4","Nomenclatura náutica","La parte curva del costado cercano a la proa es:","2025","11","01"
2650,"5","Elementos de amarre y fondeo","¿Qué nudo en forma de vuelta mordida, fácil de deshacer, se emplea para fijar las defensas de la embarcación?","2025","11","01"
2651,"6","Elementos de amarre y fondeo","Navegamos con una embarcación de 10 metros de eslora que dispone de una línea de fondeo formada por cadena y estacha. Vamos a realizar una maniobra de fondeo a la gira, en una zona con una sonda de 4 metros, ¿cuál de los siguientes escenarios es el más adecuado para fondear con seguridad?","2025","11","01"
2652,"7","Seguridad","En relación con los chalecos salvavidas, ¿cuál de las siguientes afirmaciones es CORRECTA?","2025","11","01"
