id,question_id,answer_id,answer_text
10535,2634,"C","Sí, pero la transmisión debe ser emitida por un Centro de Salvamento Marítimo o Estación Radiocostera."
10536,2634,"D","Sí, pero para ser válida ésta debe ser recibida expresamente por NAVTEX."
10537,2635,"A","Nocturna, con dirección y sentido de tierra a mar."
10538,2635,"B","Diurna, con dirección y sentido de mar a tierra."
10539,2635,"C","Diurna, con dirección y sentido de tierra a mar."
10540,2635,"D","Nocturna, con dirección y sentido de mar a tierra."
10541,2636,"A","Se puede determinar empleando solamente la escala Beaufort ya que tienen el mismo sistema de medida (velocidad)."
10542,2636,"B","Es el número de horas que ha soplado el aire en una misma dirección."
10543,2636,"C","Es un incremento brusco en la intensidad del viento."
10544,2636,"D","Es la extensión o alcance que tienen el viento sobre la mar con una dirección y fuerza constantes. Teoría de la navegación."
10545,2637,"A","A partir de la proa, de 0º a 360º en el sentido de las agujas del reloj o de 0º a 180º por cada banda."
10546,2637,"B","De 0º a 360º desde la proa en sentido contrario a las agujas del reloj, en cuyo caso su signo siempre es positivo."
10547,2637,"C","De 0º a 180º, por cada banda, a partir de la proa, considerándose positivas las tomadas por babor y negativas las tomadas por estribor."
10548,2637,"D","A partir del Norte, de 0º a 360º en el sentido de las agujas del reloj, teniendo la ventaja de que su signo siempre será positivo."
10549,2638,"A","Es un círculo menor paralelo al ecuador."
10550,2638,"B","Es un círculo máximo perpendicular al eje de la tierra."
10551,2638,"C","En un círculo máximo que pasa por los polos."
10552,2638,"D","En un círculo menor paralelo al eje de la tierra."
10553,2639,"A","Desvío."
10554,2639,"B","Corrección total."
10555,2639,"C","Declinación magnética."
10556,2639,"D","Demora."
10557,2640,"A","15º (+)."
10558,2640,"B","7º (-)."
10559,2640,"C","7º (+)."
10560,2640,"D","15º (-)."
10561,2641,"A","Un viento en calma y una presión atmosférica de 998 mbar."
10562,2641,"B","Un viento que sopla de la mar hacia tierra y una presión atmosférica de 993 mbar."
10563,2641,"C","Un viento en calma y una presión atmosférica de 1.013 mbar."
10564,2641,"D","Un viento que sopla de tierra hacia la mar y una presión atmosférica de 1.028 mbar. Carta de navegación."
10565,2642,"A","l = 35º 57,8’N; L = 005º 35,8’W."
10566,2642,"B","l= 35º 52,7’N; L= 005º 36,0’W."
10567,2642,"C","l= 36º 00,8’N; L= 005º 33,6’W."
10568,2642,"D","l= 36º 02,2’N; L= 005º 35,0’W."
10569,2643,"A","Ra= 256º; Hrb= 13:30."
10570,2643,"B","Ra= 262º; Hrb= 13:42."
10571,2643,"C","Ra= 271º; Hrb= 13:42."
10572,2643,"D","Ra= 250º; Hrb= 13:45."
10573,2644,"A","l= 36° 08,1’N; L= 005° 13,9’W."
10574,2644,"B","l= 36° 06,8’N; L= 005° 16,5’W."
10575,2644,"C","l= 36° 06,0’N; L= 005° 15,2’W."
10576,2644,"D","l= 36° 07,5’N; L= 005° 15,8’W."
10577,2645,"A","8,82 m."
10578,2645,"B","7,78 m."
10579,2645,"C","8,56 m."
10580,2645,"D","8,22 m."
10581,2646,"A","El calado medio y el francobordo."
10582,2646,"B","El calado de popa y el de proa."
10583,2646,"C","El puntal y el francobordo."
10584,2646,"D","El puntal y el calado."
10585,2647,"A","“Filar” es levar ancla y hacerse a la mar."
10586,2647,"B","“A la pendura” es la voz que indica que el ancla está libre en la superficie lista para zarpar."
10587,2647,"C","“A pique” indica que la línea de fondeo o cadena está en posición vertical y con la cadena tensa."
10588,2647,"D","“Zarpar” es recoger a bordo el ancla que un barco tiene fondeado."
10589,2648,"A","El tubo dentro del cual gira el eje del timón."
10590,2648,"B","El eje del timón."
10591,2648,"C","La parte plana del timón que va sumergida."
10592,2648,"D","El aparejo que se arma a cada lado de la caña del timón para gobernarlo con menos esfuerzo."
10593,2649,"A","La amura."
10594,2649,"B","La obra viva."
10595,2649,"C","El través."
10596,2649,"D","La aleta. Elementos de amarre y fondeo."
10597,2650,"A","Llano."
10598,2650,"B","Orinque."
10599,2650,"C","Ballestrinque."
10600,2650,"D","As de guía."
10601,2651,"A","Zona con fondo de fango compacto y sin obstáculos o embarcaciones en un radio de 12 metros."
10602,2651,"B","Zona con fondo de arcilla, protegida de vientos cambiantes y sin obstáculos ni embarcaciones en un radio de 22 metros."
10603,2651,"C","Zona con fondo de piedra y sin obstáculos o embarcaciones en un radio de 12 metros."
10604,2651,"D","Zona con fondo de fango compacto, protegida de vientos cambiantes y sin obstáculos o embarcaciones en un radio de 30 metros. Seguridad."
10605,2652,"A","En la zona 1 de navegación bastará con disponer a bordo de un chaleco para cada persona."
10606,2652,"B","La flotabilidad requerida de los chalecos será mayor a medida que aumente la zona de navegación, es decir, será máxima para zona 7 y mínima para zona 1."
10607,2652,"C","En la zona 7 de navegación es obligatorio disponer de un chaleco para cada persona y un chaleco adicional."
10608,2652,"D","Los menores deben disponer de un chaleco salvavidas a su medida."
10609,2653,"A","Para capear el temporal resulta útil el uso de un ancla flotante."
10610,2653,"B","Correr el temporal significa llevar la mar por la proa o las amuras."
10611,2653,"C","Para capear el temporal nos propondremos navegar con poca arrancada, pero no con una velocidad inferior a la de gobierno."
10612,2653,"D","Al correr o capear el temporal evitaremos acompasarnos con las olas."
10613,2654,"A","No elija el punto o puntos más fuertes de su embarcación para hacer firme el cabo de remolque para evitar ser arrastrado en caso de hundimiento."
10614,2654,"B","Asegúrese de amarrar el cabo que le entreguen mediante un nudo que no pueda ser deshecho bajo tensión, para que la embarcación no pueda liberarse del remolque."
10615,2654,"C","Usted dirigirá la maniobra del remolcador, que seguirá sus instrucciones."
10616,2654,"D","Manténgase lejos del cabo o estacha de remolque mientras es remolcado."
10617,2655,"A","Afecta negativamente a la estabilidad transversal."
10618,2655,"B","Afecta sólo a la estabilidad longitudinal."
10619,2655,"C","No afecta en ningún caso a la estabilidad, pero disminuye los movimientos de balance."
10620,2655,"D","Afecta a la estabilidad disminuyendo el periodo de balance. Legislación."
10621,2656,"A","Informar a las autoridades portuarias y continuar forzosamente la ruta sin desviarse."
10622,2656,"B","Esperar instrucciones de la Autoridad competente y posteriormente actuar."
10623,2656,"C","Acudir a toda máquina en su auxilio, independientemente de la nacionalidad o condición de las personas en peligro."
10624,2656,"D","Prestar auxilio solo si las personas en peligro pertenecen al país de bandera de la embarcación o buque."
10625,2657,"A","Puede descargar las aguas sucias sin haberlas desinfectado ni desmenuzado a una distancia inferior a 12 millas."
10626,2657,"B","Debe estar provista de una conexión universal a tierra para su descarga en instalaciones de recepción."
10627,2657,"C","Puede realizar la descarga de dichas aguas a cualquier distancia de la costa."
10628,2657,"D","Debe además disponer de un sistema para desmenuzar y desinfectar las aguas sucias. Balizamiento."
10629,2658,"A","Indican que el agua más profunda en esa área se encuentra del lado mencionado en la marca."
10630,2658,"B","Indican el lado seguro por donde pasar un peligro."
10631,2658,"C","Se utilizan para llamar la atención sobre una característica de un canal como una curva, una unión, una bifurcación o el final de una zona de agua poco profunda."
10632,2658,"D","Se utilizan para indicar las líneas isobáticas irregulares en las proximidades de los puertos y canales."
10633,2659,"A","Indican los límites de zonas de fondeo autorizadas."
10634,2659,"B","Señalan que las aguas alrededor de la marca son seguras para la navegación."
10635,2659,"C","Advierten sobre la presencia de peligros aislados en la zona."
10636,2659,"D","Señalan marcas de separación de tráfico donde el uso de señales convencionales puede prestarse a confusión."
10637,2660,"A","Su color es amarillo."
10638,2660,"B","Su marca de tope, si tiene, es un aspa amarilla en forma de “X”."
10639,2660,"C","Su luz, si tiene, es blanca con grupo de destellos."
10640,2660,"D","Se puede utilizar para indicar zonas de ejercicios militares."
10641,2661,"A","Se colocará encima, amarrada, o próxima a un peligro, que esté rodeado por todas partes de aguas navegables."
10642,2661,"B","Su marca de tope es una esfera negra."
10643,2661,"C","Su marca de tope son tres esferas negras."
10644,2661,"D","Son rojas con bandas negras, aunque ocasionalmente también es posible encontrarlas amarillas con bandas negras."
10645,2662,"A","Canal principal a babor."
10646,2662,"B","Marca de babor."
10647,2662,"C","Canal principal a estribor."
10648,2662,"D","Marca de estribor. Reglamento (RIPA)."
10649,2663,"A","Se deberán aplicar todas las disposiciones del Reglamento sin atender a la práctica normal del marino ni a las circunstancias especiales sobrevenidas."
10650,2663,"B","Ninguna disposición del Reglamento eximirá al buque o a su propietario de las consecuencias de cualquier negligencia en su cumplimiento."
10651,2663,"C","En ningún caso se tendrán en consideración peligros de navegación o riesgos de abordaje no contemplados en el Reglamento."
10652,2663,"D","Únicamente podremos apartarnos del Reglamento si previamente comunicamos nuestras intenciones por VHF al resto de buques implicados."
10653,2664,"A","Con el menor ángulo posible en relación con la dirección general de la corriente de tráfico."
10654,2664,"B","Solamente podremos realizar ese cruce si navegamos con un buque de eslora inferior a 20 m, un buque de vela o un buque dedicado a la pesca."
10655,2664,"C","En la medida de lo posible formando una perpendicular con la dirección general de la corriente de tráfico."
10656,2664,"D","Cediendo el paso, en cualquier caso, a todos los buques que transitan el dispositivo."
10657,2665,"A","Desde la salida hasta la puesta del sol, cuando las circunstancias hagan necesario exhibir las luces."
10658,2665,"B","Únicamente de noche, entre la puesta y la salida de sol."
10659,2665,"C","Desde la salida hasta la puesta del sol, únicamente cuando haya visibilidad reducida."
10660,2665,"D","Siempre de día, entre la salida y la puesta del sol."
10661,2666,"A","Los buques que estén a la vista uno de otro únicamente cuando estén dentro de una zona de visibilidad reducida."
10662,2666,"B","Los buques que no estén a la vista uno de otro cuando naveguen cerca o dentro de una zona de visibilidad reducida."
10663,2666,"C","Los buques que estén a la vista uno de otro cuando naveguen cerca o dentro de una zona de visibilidad reducida."
10664,2666,"D","Los buques que no estén a la vista uno de otro siempre que naveguen fuera de una zona donde se den condiciones de visibilidad reducida."
10665,2667,"A","Se podrán relajar las medidas de vigilancia visual y auditiva si se dispone de AIS."
10666,2667,"B","Se deberá mantener en todo momento una eficaz vigilancia visual y auditiva."
10667,2667,"C","Se deberán realizar comprobaciones del estado del tráfico al menos cada 30 minutos."
10668,2667,"D","Únicamente se podrán relajar las medidas de vigilancia visual y auditiva si la embarcación dispone de dispositivos de alarma asociados al radar."
10669,2668,"A","Una luz de tope a popa, opcionalmente una segunda luz de tope a proa más baja que la de popa, luces de costado y una luz de alcance."
10670,2668,"B","Una luz de tope a proa, luces de costado y opcionalmente una luz de alcance."
10671,2668,"C","Una luz blanca todo horizonte y luces de costado."
10672,2668,"D","Una luz de tope a proa, opcionalmente una segunda luz de tope a popa más alta que la de proa, luces de costado y una luz de alcance."
10673,2669,"A","Encender dos luces rojas todo horizonte, que llevaremos colocadas en el lugar más visible, en línea vertical."
10674,2669,"B","Izar tres bolas (o marcas similares) en línea vertical en el lugar más visible."
10675,2669,"C","Exhibir un cilindro y mostrar dos luces rojas todo horizonte en línea vertical, todo ello en el lugar más visible."
10676,2669,"D","Izar dos bolas (o marcas similares) en línea vertical en el lugar más visible."
10677,2670,"A","La banda por la que sale el viento."
10678,2670,"B","En el caso de los buques de aparejo cruzado, la banda a la que lleve cazada la mayor de las velas de cuchillo."
10679,2670,"C","La banda contraria a la que lleve cazada la vela mayor."
10680,2670,"D","La banda de estribor."
10681,2671,"A","Un buque de propulsión mecánica en navegación, pero parado y sin arrancada."
10682,2671,"B","Un buque de vela."
10683,2671,"C","Un remolcador fondeado."
10684,2671,"D","Una embarcación de práctico."
10685,2672,"A","Una marca en forma de bola, en la zona de popa."
10686,2672,"B","Dos luces blancas todo horizonte. Una a proa y otra segunda a popa, a una altura inferior a la primera."
10687,2672,"C","Una única luz blanca todo horizonte en la parte más visible de proa."
